Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""admin/kendaraan/daftar dealer kendaraan/button_Edit Dealer Penjualan Kendaraan_Batal""))",Chrome 118.0.0.0,,,2023-10-25 14:57:58,2023-10-25 14:58:02,3.474s,PASSED
,,,,,,,
Test Cases/admin_delete_dealer,Chrome 118.0.0.0,,,2023-10-25 14:58:02,2023-10-25 14:58:12,9.812s,PASSED
"click(findTestObject(""admin/kendaraan/daftar dealer kendaraan/button_Daftar Dealer Kendaraan""))",Chrome 118.0.0.0,,,2023-10-25 14:58:07,2023-10-25 14:58:09,1.342s,PASSED
"click(findTestObject(""admin/kendaraan/daftar dealer kendaraan/button_Hapus Dealer Penjualan Kendaraan""))",Chrome 118.0.0.0,,,2023-10-25 14:58:09,2023-10-25 14:58:10,1.588s,PASSED
"click(findTestObject(""admin/kendaraan/daftar dealer kendaraan/button_Hapus Dealer Penjualan Kendaraan_Batal""))",Chrome 118.0.0.0,,,2023-10-25 14:58:10,2023-10-25 14:58:12,1.640s,PASSED
,,,,,,,
Test Cases/logout_admin,Chrome 118.0.0.0,,,2023-10-25 14:58:12,2023-10-25 14:58:30,17.975s,PASSED
"click(findTestObject(""admin/button_icon profile""))",Chrome 118.0.0.0,,,2023-10-25 14:58:16,2023-10-25 14:58:18,1.774s,PASSED
delay(3),Chrome 118.0.0.0,,,2023-10-25 14:58:18,2023-10-25 14:58:21,3.203s,PASSED
"waitForElementPresent(findTestObject(""admin/button_Log Out""), 3)",Chrome 118.0.0.0,,,2023-10-25 14:58:21,2023-10-25 14:58:22,1.463s,PASSED
"waitForElementClickable(findTestObject(""admin/button_Log Out""), 3)",Chrome 118.0.0.0,,,2023-10-25 14:58:22,2023-10-25 14:58:25,2.809s,PASSED
"click(findTestObject(""admin/button_Log Out""))",Chrome 118.0.0.0,,,2023-10-25 14:58:25,2023-10-25 14:58:30,4.477s,PASSED
