Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""admin/kendaraan/daftar tipe kendaraan/button_Daftar Tipe Kendaraan""))",Chrome 118.0.0.0,,,2023-10-26 10:29:07,2023-10-26 10:29:11,3.939s,PASSED
"click(findTestObject(""admin/kendaraan/daftar tipe kendaraan/search_tipe kendaraan""))",Chrome 118.0.0.0,,,2023-10-26 10:29:11,2023-10-26 10:29:14,3.077s,PASSED
"setText(findTestObject(""admin/kendaraan/daftar tipe kendaraan/search_tipe kendaraan""), ""h"")",Chrome 118.0.0.0,,,2023-10-26 10:29:14,2023-10-26 10:29:17,2.599s,PASSED
,,,,,,,
Test Cases/admin_tambah_tipe,Chrome 118.0.0.0,,,2023-10-26 10:29:17,2023-10-26 10:29:30,13.665s,PASSED
"click(findTestObject(""admin/kendaraan/daftar tipe kendaraan/button_Tambah Tipe Kendaraan""))",Chrome 118.0.0.0,,,2023-10-26 10:29:20,2023-10-26 10:29:23,3.255s,PASSED
"click(findTestObject(""admin/kendaraan/daftar tipe kendaraan/input_Tambah Tipe Kendaraan_rc""))",Chrome 118.0.0.0,,,2023-10-26 10:29:23,2023-10-26 10:29:25,1.893s,PASSED
"setText(findTestObject(""admin/kendaraan/daftar tipe kendaraan/input_Tambah Tipe Kendaraan_rc""), ""AQ"")",Chrome 118.0.0.0,,,2023-10-26 10:29:25,2023-10-26 10:29:29,3.913s,PASSED
"click(findTestObject(""admin/kendaraan/daftar tipe kendaraan/button_Tambah Tipe Kendaraan_Batal""))",Chrome 118.0.0.0,,,2023-10-26 10:29:29,2023-10-26 10:29:30,1.052s,PASSED
,,,,,,,
Test Cases/admin_edit_tipe,Chrome 118.0.0.0,,,2023-10-26 10:29:30,2023-10-26 10:29:41,10.566s,PASSED
"click(findTestObject(""admin/kendaraan/daftar tipe kendaraan/button_edit tipe""))",Chrome 118.0.0.0,,,2023-10-26 10:29:35,2023-10-26 10:29:36,1.716s,PASSED
"click(findTestObject(""admin/kendaraan/daftar tipe kendaraan/input_Edit Tipe Kendaraan_rd""))",Chrome 118.0.0.0,,,2023-10-26 10:29:36,2023-10-26 10:29:38,1.745s,PASSED
"setText(findTestObject(""admin/kendaraan/daftar tipe kendaraan/input_Edit Tipe Kendaraan_rd""), ""Yamaha"")",Chrome 118.0.0.0,,,2023-10-26 10:29:38,2023-10-26 10:29:40,2.053s,PASSED
"click(findTestObject(""admin/kendaraan/daftar tipe kendaraan/button_Edit Tipe Kendaraan_Batal""))",Chrome 118.0.0.0,,,2023-10-26 10:29:40,2023-10-26 10:29:41,0.733s,PASSED
,,,,,,,
Test Cases/admin_delete_tipe,Chrome 118.0.0.0,,,2023-10-26 10:29:41,2023-10-26 10:29:45,4.053s,PASSED
"click(findTestObject(""admin/kendaraan/daftar tipe kendaraan/button_delete tipe""))",Chrome 118.0.0.0,,,2023-10-26 10:29:43,2023-10-26 10:29:44,0.780s,PASSED
"click(findTestObject(""admin/kendaraan/daftar tipe kendaraan/button_Hapus Tipe Kendaraan_Batal""))",Chrome 118.0.0.0,,,2023-10-26 10:29:44,2023-10-26 10:29:45,1.309s,PASSED
,,,,,,,
Test Cases/logout_admin,Chrome 118.0.0.0,,,2023-10-26 10:29:45,2023-10-26 10:29:58,12.724s,PASSED
"click(findTestObject(""admin/button_icon profile""))",Chrome 118.0.0.0,,,2023-10-26 10:29:46,2023-10-26 10:29:47,0.901s,PASSED
delay(3),Chrome 118.0.0.0,,,2023-10-26 10:29:47,2023-10-26 10:29:50,3.119s,PASSED
"waitForElementPresent(findTestObject(""admin/button_Log Out""), 3)",Chrome 118.0.0.0,,,2023-10-26 10:29:50,2023-10-26 10:29:51,0.884s,PASSED
"waitForElementClickable(findTestObject(""admin/button_Log Out""), 3)",Chrome 118.0.0.0,,,2023-10-26 10:29:51,2023-10-26 10:29:52,1.183s,PASSED
"click(findTestObject(""admin/button_Log Out""))",Chrome 118.0.0.0,,,2023-10-26 10:29:52,2023-10-26 10:29:58,5.207s,PASSED
